YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,WS10M,WD10M,PS,timestamp,irradiance,temperature,humidity,solar_power_w,hour,day_of_week,month,day_of_year,lag_24h,lag_48h,is_daytime
2024,10,7,7,468.62,314.85,138.38,207.12,0.44,58.05,19.06,10.81,14.93,9.65,58.68,0.02,5.73,111.2,83.94,2024-10-07 07:00:00,314.85,19.06,58.68,31485.000000000004,7,0,10,281,24212.0,92670.0,True
2024,10,7,8,698.4,502.52,201.04,303.23,0.51,43.22,22.47,9.88,16.17,9.06,44.67,0.03,5.95,117.2,83.94,2024-10-07 08:00:00,502.52,22.47,44.67,50252.0,8,0,10,281,9145.0,104609.99999999999,True
2024,10,7,9,881.75,606.8,217.27,285.34,0.51,28.49,25.36,9.6,17.48,8.9,36.87,0.04,5.88,119.6,83.9,2024-10-07 09:00:00,606.8,25.36,36.87,60679.99999999999,9,0,10,281,447.0,99405.0,True
2024,10,7,10,999.12,739.92,225.94,333.42,0.56,14.24,27.27,9.49,18.38,8.84,32.69,0.06,5.77,119.4,83.82,2024-10-07 10:00:00,739.92,27.27,32.69,73992.0,10,0,10,281,1098.0,81897.0,True
2024,10,7,11,1002.83,674.08,308.5,317.35,0.5,6.41,28.04,9.45,18.74,8.83,31.18,0.14,5.56,116.2,83.72,2024-10-07 11:00:00,674.08,28.04,31.18,67408.0,11,0,10,281,12193.0,63000.0,True
2024,10,7,12,940.75,688.42,166.17,351.29,0.53,18.08,28.5,9.45,18.98,8.83,30.32,0.2,5.29,112.7,83.63,2024-10-07 12:00:00,688.42,28.5,30.32,68842.0,12,0,10,281,23443.0,37262.0,True
2024,10,7,13,814.58,520.2,341.42,240.88,0.45,32.55,28.33,9.51,18.92,8.88,30.77,0.35,5.18,110.7,83.57,2024-10-07 13:00:00,520.2,28.33,30.77,52020.00000000001,13,0,10,281,41095.0,15232.0,True
2024,10,7,14,605.45,394.7,311.01,166.88,0.43,47.32,27.8,9.64,18.72,8.96,32.01,0.47,5.15,110.7,83.53,2024-10-07 14:00:00,394.7,27.8,32.01,39470.0,14,0,10,281,55708.00000000001,795.0,True
2024,10,7,15,375.58,250.88,164.14,173.42,0.39,62.17,26.78,9.87,18.33,9.1,34.5,0.61,5.34,111.4,83.53,2024-10-07 15:00:00,250.88,26.78,34.5,25088.0,15,0,10,281,72822.0,1062.0,True
2024,10,7,16,138.82,96.35,96.78,81.93,0.32,77.04,25.3,10.29,17.79,9.36,38.75,0.46,5.65,111.2,83.58,2024-10-07 16:00:00,96.35,25.3,38.75,9635.0,16,0,10,281,86733.0,12435.0,True
2024,10,7,17,5.8,4.55,0.65,6.92,0.19,88.97,23.27,11.01,17.14,9.81,45.9,0.08,5.79,109.8,83.66,2024-10-07 17:00:00,4.55,23.27,45.9,455.0,17,0,10,281,73300.0,28973.0,True
2024,10,8,5,19.95,16.02,11.03,19.23,0.21,86.83,15.19,14.06,14.62,11.96,92.8,1.64,2.64,81.1,83.95,2024-10-08 05:00:00,16.02,15.19,92.8,1602.0,5,1,10,282,58490.0,44990.0,True
2024,10,8,6,192.07,161.23,116.78,93.15,0.4,72.86,16.52,14.11,15.32,11.99,85.52,1.27,3.84,91.6,84.03,2024-10-08 06:00:00,161.23,16.52,85.52,16122.999999999998,6,1,10,282,33915.0,54178.0,True
2024,10,8,7,431.05,341.55,267.82,175.3,0.47,58.0,19.7,13.86,16.78,11.78,68.85,0.15,4.52,103.4,84.08,2024-10-08 07:00:00,341.55,19.7,68.85,34155.0,7,1,10,282,17630.0,65285.0,True
2024,10,8,8,669.58,558.65,318.75,290.0,0.56,43.18,23.3,13.09,18.2,11.2,52.53,0.5,4.64,112.8,84.08,2024-10-08 08:00:00,558.65,23.3,52.53,55865.0,8,1,10,282,6728.0,74467.0,True
2024,10,8,9,868.38,758.3,478.48,282.67,0.63,28.48,26.05,12.45,19.25,10.75,42.77,0.54,4.8,116.7,84.03,2024-10-08 09:00:00,758.3,26.05,42.77,75830.0,9,1,10,282,355.0,71128.0,True
2024,10,8,10,985.55,849.95,506.07,288.74,0.64,14.29,28.07,11.78,19.93,10.29,36.33,0.45,5.14,115.8,83.95,2024-10-08 10:00:00,849.95,28.07,36.33,84995.0,10,1,10,282,1270.0,63635.0,True
2024,10,8,11,1053.97,960.05,695.04,257.95,0.71,6.69,29.14,11.15,20.15,9.89,32.79,0.5,5.46,112.5,83.84,2024-10-08 11:00:00,960.05,29.14,32.79,96005.0,11,1,10,282,12805.000000000002,44627.0,True
2024,10,8,12,1001.28,904.45,593.06,294.94,0.7,18.23,29.47,10.62,20.04,9.55,31.03,0.4,5.75,108.8,83.74,2024-10-08 12:00:00,904.45,29.47,31.03,90445.0,12,1,10,282,31180.0,23595.0,True
2024,10,8,13,871.17,650.1,595.16,176.29,0.57,32.66,29.09,10.24,19.67,9.32,30.93,0.2,5.95,105.3,83.67,2024-10-08 13:00:00,650.1,29.09,30.93,65010.0,13,1,10,282,50833.0,9605.0,True
2024,10,8,14,673.75,543.67,552.5,174.28,0.59,47.41,29.22,9.94,19.58,9.13,30.07,0.11,6.01,102.8,83.63,2024-10-08 14:00:00,543.67,29.22,30.07,54366.99999999999,14,1,10,282,64588.0,588.0,True
2024,10,8,15,428.38,337.2,368.57,146.48,0.53,62.25,28.45,9.5,18.98,8.87,30.54,0.04,5.94,101.7,83.63,2024-10-08 15:00:00,337.2,28.45,30.54,33720.0,15,1,10,282,81070.0,1488.0,True
2024,10,8,16,165.85,127.72,218.94,78.22,0.42,77.11,26.93,9.15,18.04,8.66,32.61,0.01,5.99,100.2,83.66,2024-10-08 16:00:00,127.72,26.93,32.61,12772.0,16,1,10,282,88460.0,17998.0,True
2024,10,8,17,6.47,5.47,10.67,9.27,0.23,89.0,24.87,9.03,16.95,8.58,36.53,0.01,5.44,99.9,83.73,2024-10-08 17:00:00,5.47,24.87,36.53,547.0,17,1,10,282,80710.0,39633.0,True
2024,10,9,5,23.2,21.4,29.4,21.15,0.28,86.78,15.25,13.87,14.56,11.81,91.34,0.78,2.99,81.5,83.99,2024-10-09 05:00:00,21.4,15.25,91.34,2140.0,5,2,10,283,68042.0,62090.0,True
2024,10,9,6,224.23,205.75,335.7,121.62,0.51,72.79,16.56,13.82,15.19,11.76,83.73,0.65,4.24,89.3,84.07,2024-10-09 06:00:00,205.75,16.56,83.73,20575.0,6,2,10,283,53479.99999999999,80205.0,True
2024,10,9,7,485.02,443.45,468.22,190.98,0.61,57.94,19.74,12.8,16.27,11.0,64.2,0.36,4.98,100.7,84.13,2024-10-09 07:00:00,443.45,19.74,64.2,44345.0,7,2,10,283,32048.0,88060.0,True
2024,10,9,8,722.5,662.9,574.45,235.77,0.67,43.14,23.79,10.41,17.1,9.38,42.79,0.41,5.45,109.0,84.13,2024-10-09 08:00:00,662.9,23.79,42.79,66290.0,8,2,10,283,12272.0,88970.0,True
2024,10,9,9,904.85,823.03,587.63,269.47,0.69,28.47,26.62,9.33,17.98,8.72,33.6,0.21,5.51,111.3,84.08,2024-10-09 09:00:00,823.03,26.62,33.6,82303.0,9,2,10,283,597.0,84542.0,True
2024,10,9,10,1014.0,929.72,538.99,295.8,0.7,14.36,28.62,8.66,18.64,8.34,28.57,0.18,5.72,112.9,83.98,2024-10-09 10:00:00,929.72,28.62,28.57,92972.0,10,2,10,283,1692.0000000000002,74842.0,True
2024,10,9,11,1063.88,1019.5,708.45,260.89,0.75,6.98,29.99,8.22,19.1,8.11,25.64,0.23,5.96,114.3,83.86,2024-10-09 11:00:00,1019.5,29.99,25.64,101950.0,11,2,10,283,16530.0,57425.0,True
2024,10,9,12,1007.9,856.35,680.34,178.19,0.66,18.39,30.68,7.9,19.29,7.94,24.09,0.29,6.12,114.4,83.74,2024-10-09 12:00:00,856.35,30.68,24.09,85635.0,12,2,10,283,35698.0,33315.0,True
2024,10,9,13,867.67,770.55,455.03,308.02,0.67,32.78,30.66,7.71,19.18,7.85,23.82,0.28,6.14,113.7,83.65,2024-10-09 13:00:00,770.55,30.66,23.82,77055.0,13,2,10,283,57470.00000000001,13402.000000000002,True
2024,10,9,14,666.85,586.78,523.73,207.44,0.64,47.5,30.15,7.63,18.89,7.81,24.39,0.52,6.12,112.7,83.6,2024-10-09 14:00:00,586.78,30.15,24.39,58678.0,14,2,10,283,65429.99999999999,645.0,True
2024,10,9,15,423.27,353.23,503.48,126.4,0.56,62.32,28.81,7.59,18.2,7.79,26.28,0.14,6.1,111.3,83.59,2024-10-09 15:00:00,353.23,28.81,26.28,35323.0,15,2,10,283,82155.0,1288.0,True
2024,10,9,16,161.35,134.82,301.0,65.6,0.45,77.18,27.01,7.71,17.36,7.85,29.43,0.04,6.01,109.6,83.64,2024-10-09 16:00:00,134.82,27.01,29.43,13482.0,16,2,10,283,85085.0,11615.0,True
2024,10,9,17,6.15,5.25,11.96,7.82,0.22,89.02,24.58,8.17,16.38,8.09,35.05,0.02,4.88,107.3,83.71,2024-10-09 17:00:00,5.25,24.58,35.05,525.0,17,2,10,283,79678.0,24995.0,True
2024,10,10,5,24.2,22.3,49.15,21.23,0.29,86.74,14.24,12.98,13.61,11.15,92.01,1.53,4.08,89.4,83.93,2024-10-10 05:00:00,22.3,14.24,92.01,2230.0,5,3,10,284,64453.0,37305.0,True
2024,10,10,6,230.45,209.43,347.01,100.96,0.52,72.73,15.3,12.27,13.79,10.63,82.03,0.4,4.73,97.3,84.01,2024-10-10 06:00:00,209.43,15.3,82.03,20943.0,6,3,10,284,49825.0,44090.0,True
2024,10,10,7,493.17,445.55,458.65,177.76,0.61,57.89,18.24,10.32,14.28,9.33,59.82,0.06,5.06,109.0,84.07,2024-10-10 07:00:00,445.55,18.24,59.82,44555.0,7,3,10,284,31210.000000000004,56915.0,True
2024,10,10,8,731.53,670.2,556.73,235.48,0.67,43.11,22.15,8.1,15.12,8.02,40.41,0.08,5.14,119.0,84.08,2024-10-10 08:00:00,670.2,22.15,40.41,67020.0,8,3,10,284,11638.0,74120.0,True
2024,10,10,9,914.22,836.97,616.32,256.42,0.7,28.46,25.14,7.36,16.25,7.63,32.1,0.04,5.03,123.7,84.03,2024-10-10 09:00:00,836.97,25.14,32.1,83697.0,9,3,10,284,543.0,71312.0,True
2024,10,10,10,1023.58,967.35,548.65,349.95,0.73,14.43,27.35,7.04,17.19,7.47,27.55,0.02,5.09,125.8,83.94,2024-10-10 10:00:00,967.35,27.35,27.55,96735.0,10,3,10,284,1488.0,67200.0,True
2024,10,10,11,1068.85,1041.82,786.09,226.96,0.77,7.28,28.88,6.94,17.91,7.43,25.04,0.02,5.18,126.0,83.83,2024-10-10 11:00:00,1041.82,28.88,25.04,104182.0,11,3,10,284,13888.0,52647.0,True
2024,10,10,12,1009.8,950.88,709.03,244.9,0.73,18.55,29.73,7.07,18.4,7.51,24.06,0.01,5.29,124.4,83.72,2024-10-10 12:00:00,950.88,29.73,24.06,95088.0,12,3,10,284,32512.0,32038.0,True
2024,10,10,13,873.45,820.28,653.93,233.25,0.72,32.89,29.92,7.47,18.69,7.73,24.47,0.03,5.51,121.6,83.62,2024-10-10 13:00:00,820.28,29.92,24.47,82028.0,13,3,10,284,52153.0,11928.0,True
2024,10,10,14,664.05,617.72,546.94,220.92,0.67,47.6,29.25,7.97,18.61,8.0,26.3,0.05,5.72,118.4,83.57,2024-10-10 14:00:00,617.72,29.25,26.3,61772.0,14,3,10,284,66992.0,597.0,True
2024,10,10,15,400.62,348.2,338.7,151.6,0.55,62.4,27.88,8.53,18.21,8.31,29.57,0.08,6.02,115.5,83.57,2024-10-10 15:00:00,348.2,27.88,29.57,34820.0,15,3,10,284,79210.0,1775.0,True
2024,10,10,16,144.82,126.62,185.73,75.59,0.42,77.24,26.04,9.23,17.63,8.72,34.58,0.14,6.36,111.9,83.62,2024-10-10 16:00:00,126.62,26.04,34.58,12662.0,16,3,10,284,82685.0,20543.0,True
2024,10,10,17,5.57,4.72,6.51,7.2,0.21,89.04,23.74,10.13,16.93,9.25,42.1,0.03,6.51,108.4,83.69,2024-10-10 17:00:00,4.72,23.74,42.1,472.0,17,3,10,284,73942.0,44833.0,True
2024,10,11,5,24.8,19.7,35.93,21.12,0.25,86.69,11.95,10.62,11.29,9.53,91.47,0.05,2.75,93.1,83.96,2024-10-11 05:00:00,19.7,11.95,91.47,1970.0,5,4,10,285,54041.99999999999,67878.0,True
2024,10,11,6,233.45,160.5,358.5,87.79,0.39,72.67,13.78,8.83,11.31,8.45,72.05,0.01,3.42,104.7,84.03,2024-10-11 06:00:00,160.5,13.78,72.05,16050.0,6,4,10,285,41875.0,84065.0,True
2024,10,11,7,497.12,360.42,146.77,254.84,0.5,57.85,18.47,5.14,11.8,6.54,41.4,0.0,4.02,125.1,84.07,2024-10-11 07:00:00,360.42,18.47,41.4,36042.0,7,4,10,285,21862.0,95412.0,True
2024,10,11,8,736.45,600.1,352.74,314.5,0.6,43.08,22.5,5.17,13.83,6.55,32.33,0.0,3.63,134.4,84.07,2024-10-11 08:00:00,600.1,22.5,32.33,60010.0,8,4,10,285,8930.0,89410.0,True
2024,10,11,9,917.83,726.8,304.28,353.74,0.61,28.46,25.48,5.92,15.7,6.9,28.45,0.0,3.41,141.6,84.01,2024-10-11 09:00:00,726.8,25.48,28.45,72680.0,9,4,10,285,507.0,86315.0,True
2024,10,11,10,1028.05,871.62,409.36,371.71,0.66,14.52,27.76,6.01,16.89,6.96,25.07,0.0,3.82,143.2,83.92,2024-10-11 10:00:00,871.62,27.76,25.07,87162.0,10,4,10,285,2250.0,67680.0,True
2024,10,11,11,1071.03,985.03,641.85,332.98,0.73,7.58,29.42,5.82,17.62,6.87,22.44,0.0,4.39,140.2,83.8,2024-10-11 11:00:00,985.03,29.42,22.44,98503.0,11,4,10,285,23290.0,51438.0,True
2024,10,11,12,1016.65,907.0,560.43,292.1,0.7,18.72,30.38,5.56,17.97,6.76,20.87,0.0,4.94,134.6,83.68,2024-10-11 12:00:00,907.0,30.38,20.87,90700.0,12,4,10,285,49650.0,30273.0,True
2024,10,11,13,883.5,828.55,610.78,258.06,0.72,33.01,30.69,5.34,18.02,6.67,20.21,0.0,5.53,128.3,83.59,2024-10-11 13:00:00,828.55,30.69,20.21,82855.0,13,4,10,285,73470.0,11345.0,True
2024,10,11,14,682.42,662.65,718.8,152.22,0.72,47.69,30.28,5.44,17.86,6.72,20.83,0.0,6.17,122.7,83.54,2024-10-11 14:00:00,662.65,30.28,20.83,66265.0,14,4,10,285,89533.0,590.0,True
2024,10,11,15,430.62,397.15,597.26,106.95,0.63,62.48,29.05,6.05,17.55,7.01,23.32,0.0,6.8,118.1,83.54,2024-10-11 15:00:00,397.15,29.05,23.32,39715.0,15,4,10,285,97353.0,1498.0,True
2024,10,11,16,164.73,150.35,347.53,69.37,0.5,77.31,26.89,7.13,17.01,7.55,28.49,0.0,7.16,114.4,83.6,2024-10-11 16:00:00,150.35,26.89,28.49,15035.0,16,4,10,285,97867.0,18243.0,True
2024,10,11,17,6.03,5.5,20.69,7.31,0.25,89.06,24.25,8.21,16.23,8.12,35.87,0.01,6.45,110.5,83.7,2024-10-11 17:00:00,5.5,24.25,35.87,550.0,17,4,10,285,70462.0,42092.0,True
2024,10,12,5,28.4,21.92,83.85,20.82,0.27,86.64,12.98,11.99,12.48,10.43,93.54,0.16,2.11,113.4,83.99,2024-10-12 05:00:00,21.92,12.98,93.54,2192.0,5,5,10,286,73322.0,63788.0,True
2024,10,12,6,251.73,179.48,268.31,89.68,0.44,72.61,15.03,11.48,13.26,10.08,79.21,0.05,3.5,124.1,84.05,2024-10-12 06:00:00,179.48,15.03,79.21,17948.0,6,5,10,286,54388.0,73850.0,True
2024,10,12,7,517.75,386.67,313.85,185.07,0.53,57.8,18.75,10.18,14.46,9.24,57.39,0.17,4.74,132.1,84.09,2024-10-12 07:00:00,386.67,18.75,57.39,38667.0,7,5,10,286,30788.0,81930.0,True
2024,10,12,8,755.03,540.88,446.93,207.09,0.54,43.05,22.33,9.46,15.9,8.8,43.84,0.07,4.86,132.9,84.09,2024-10-12 08:00:00,540.88,22.33,43.84,54088.0,8,5,10,286,11972.0,95372.0,True
2024,10,12,9,935.22,796.4,499.27,319.76,0.66,28.47,25.29,8.89,17.09,8.47,35.3,0.01,4.8,132.9,84.04,2024-10-12 09:00:00,796.4,25.29,35.3,79640.0,9,5,10,286,547.0,85585.0,True
2024,10,12,10,1044.12,1003.33,754.22,246.82,0.76,14.61,27.63,8.09,17.86,8.03,29.13,0.0,5.04,133.4,83.95,2024-10-12 10:00:00,1003.33,27.63,29.13,100333.0,10,5,10,286,1495.0,64341.99999999999,True
2024,10,12,11,1069.18,1056.93,707.17,241.88,0.78,7.89,29.36,7.32,18.34,7.62,24.98,0.02,5.38,132.9,83.84,2024-10-12 11:00:00,1056.93,29.36,24.98,105693.0,11,5,10,286,11997.0,56510.0,True
2024,10,12,12,1014.1,997.95,754.23,224.37,0.77,18.89,30.39,7.04,18.71,7.49,23.11,0.08,5.77,131.3,83.72,2024-10-12 12:00:00,997.95,30.39,23.11,99795.0,12,5,10,286,23500.0,30739.999999999996,True
2024,10,12,13,880.4,756.8,690.8,145.64,0.66,33.13,30.62,7.45,19.04,7.72,23.48,0.26,6.32,129.3,83.63,2024-10-12 13:00:00,756.8,30.62,23.48,75680.0,13,5,10,286,39175.0,12312.0,True
2024,10,12,14,678.3,634.53,700.95,167.24,0.69,47.78,29.93,8.48,19.2,8.29,26.21,0.77,6.98,126.7,83.58,2024-10-12 14:00:00,634.53,29.93,26.21,63453.0,14,5,10,286,50125.0,653.0,True
2024,10,12,15,427.05,378.5,537.36,108.66,0.6,62.55,28.23,9.73,18.98,9.02,31.44,2.1,7.51,123.8,83.59,2024-10-12 15:00:00,378.5,28.23,31.44,37850.0,15,5,10,286,62565.0,1568.0,True
2024,10,12,16,162.12,145.25,317.61,64.99,0.49,77.37,25.67,10.98,18.32,9.8,39.72,3.06,7.83,120.3,83.66,2024-10-12 16:00:00,145.25,25.67,39.72,14525.0,16,5,10,286,73235.0,18323.0,True
2024,10,12,17,5.85,5.43,14.39,7.33,0.25,89.08,22.78,12.33,17.56,10.71,51.66,1.31,7.78,115.3,83.76,2024-10-12 17:00:00,5.43,22.78,51.66,543.0,17,5,10,286,64283.00000000001,42245.0,True
2024,10,13,5,29.3,19.4,41.08,20.83,0.24,86.6,13.09,11.69,12.39,10.22,91.01,0.05,3.36,106.8,83.99,2024-10-13 05:00:00,19.4,13.09,91.01,1939.9999999999998,5,6,10,287,62965.0,63658.00000000001,True
2024,10,13,6,255.25,140.27,239.12,78.8,0.34,72.56,14.06,10.77,12.42,9.61,80.44,0.01,3.79,108.1,84.06,2024-10-13 06:00:00,140.27,14.06,80.44,14027.000000000002,6,6,10,287,53541.99999999999,85633.0,True
2024,10,13,7,523.15,315.9,158.74,214.2,0.43,57.76,17.3,7.89,12.6,7.93,54.02,0.0,4.4,121.7,84.11,2024-10-13 07:00:00,315.9,17.3,54.02,31589.999999999996,7,6,10,287,31320.0,95722.0,True
2024,10,13,8,762.6,513.9,275.16,274.96,0.51,43.03,21.22,4.54,12.88,6.27,33.49,0.0,4.62,130.6,84.11,2024-10-13 08:00:00,513.9,21.22,33.49,51390.0,8,6,10,287,12093.0,97358.0,True
2024,10,13,9,943.42,721.88,332.0,354.19,0.6,28.49,24.47,2.76,13.61,5.53,24.25,0.0,4.51,135.5,84.06,2024-10-13 09:00:00,721.88,24.47,24.25,72188.0,9,6,10,287,535.0,80485.0,True
2024,10,13,10,1053.07,941.42,518.56,322.91,0.71,14.72,26.99,2.01,14.5,5.25,19.81,0.0,4.59,137.7,83.96,2024-10-13 10:00:00,941.42,26.99,19.81,94142.0,10,6,10,287,927.0,57266.99999999999,True
2024,10,13,11,1076.95,1031.6,775.55,229.82,0.76,8.2,28.74,1.72,15.23,5.14,17.49,0.0,4.87,136.7,83.84,2024-10-13 11:00:00,1031.6,28.74,17.49,103159.99999999999,11,6,10,287,8703.0,32664.999999999996,True
2024,10,13,12,1023.33,989.6,727.4,237.8,0.77,19.07,29.79,1.63,15.71,5.11,16.34,0.0,5.21,132.8,83.73,2024-10-13 12:00:00,989.6,29.79,16.34,98960.0,12,6,10,287,19068.0,22030.0,True
2024,10,13,13,891.3,783.58,693.34,163.07,0.68,33.24,30.11,1.93,16.02,5.23,16.41,0.0,5.59,127.3,83.65,2024-10-13 13:00:00,783.58,30.11,16.41,78358.0,13,6,10,287,32902.0,8680.0,True
2024,10,13,14,692.2,659.12,635.04,197.43,0.72,47.87,29.71,2.7,16.21,5.54,17.77,0.0,6.05,121.9,83.6,2024-10-13 14:00:00,659.12,29.71,17.77,65912.0,14,6,10,287,45860.0,475.0,True
2024,10,13,15,439.58,411.02,597.01,132.49,0.65,62.63,28.48,3.8,16.14,5.99,20.62,0.0,6.5,116.9,83.59,2024-10-13 15:00:00,411.02,28.48,20.62,41102.0,15,6,10,287,56285.0,1593.0,True
2024,10,13,16,170.2,157.73,384.51,68.72,0.53,77.43,26.47,5.0,15.73,6.51,25.2,0.0,6.86,111.8,83.62,2024-10-13 16:00:00,157.73,26.47,25.2,15772.999999999998,16,6,10,287,57128.0,14938.0,True
2024,10,13,17,6.12,5.78,22.36,7.63,0.27,89.1,23.54,6.34,14.94,7.14,32.93,0.0,6.16,107.2,83.68,2024-10-13 17:00:00,5.78,23.54,32.93,578.0,17,6,10,287,63735.0,31567.0,True
2024,10,14,5,29.17,26.45,69.3,22.08,0.32,86.56,14.6,13.44,14.02,11.48,92.55,0.03,1.95,109.7,83.94,2024-10-14 05:00:00,26.45,14.6,92.55,2645.0,5,0,10,288,56700.0,49142.0,True
2024,10,14,6,250.77,238.1,437.23,92.95,0.58,72.51,16.2,12.52,14.36,10.81,78.73,0.0,2.7,117.1,84.0,2024-10-14 06:00:00,238.1,16.2,78.73,23810.0,6,0,10,288,42627.0,71015.0,True
2024,10,14,7,513.83,498.9,667.87,117.71,0.68,57.73,19.44,11.21,15.33,9.9,58.85,0.0,2.77,125.3,84.05,2024-10-14 07:00:00,498.9,19.44,58.85,49890.0,7,0,10,288,24360.0,90210.0,True
2024,10,14,8,746.5,742.97,763.16,193.91,0.74,43.02,22.98,9.68,16.33,8.93,42.74,0.0,2.74,129.7,84.04,2024-10-14 08:00:00,742.97,22.98,42.74,74297.0,8,0,10,288,8535.0,95733.0,True
2024,10,14,9,924.17,923.47,824.49,139.61,0.77,28.51,25.92,8.41,17.16,8.2,32.9,0.0,2.72,130.8,83.98,2024-10-14 09:00:00,923.47,25.92,32.9,92347.0,9,0,10,288,468.0,84035.0,True
2024,10,14,10,1029.95,1029.43,848.7,142.24,0.78,14.83,28.32,7.55,17.93,7.74,26.95,0.0,2.82,129.7,83.88,2024-10-14 10:00:00,1029.43,28.32,26.95,102943.0,10,0,10,288,1445.0,67417.0,True
2024,10,14,11,1054.6,1050.9,847.07,173.0,0.78,8.51,30.03,7.25,18.64,7.59,23.91,0.01,2.99,126.6,83.76,2024-10-14 11:00:00,1050.9,30.03,23.91,105090.00000000001,11,0,10,288,13743.0,44827.0,True
2024,10,14,12,999.83,943.95,684.12,247.25,0.73,19.24,30.9,7.23,19.07,7.6,22.75,0.05,3.31,121.3,83.63,2024-10-14 12:00:00,943.95,30.9,22.75,94395.0,12,0,10,288,31485.000000000004,24212.0,True
2024,10,14,13,866.03,757.38,473.93,254.64,0.66,33.36,30.99,7.32,19.15,7.65,22.75,0.11,3.66,115.6,83.53,2024-10-14 13:00:00,757.38,30.99,22.75,75738.0,13,0,10,288,50252.0,9145.0,True
2024,10,14,14,666.22,535.6,482.92,140.66,0.58,47.97,30.11,7.51,18.81,7.76,24.25,0.16,4.18,108.6,83.46,2024-10-14 14:00:00,535.6,30.11,24.25,53560.0,14,0,10,288,60679.99999999999,447.0,True
2024,10,14,15,417.25,300.35,440.18,109.9,0.48,62.7,28.95,7.86,18.4,7.95,26.55,0.19,4.85,101.2,83.45,2024-10-14 15:00:00,300.35,28.95,26.55,30035.000000000004,15,0,10,288,73992.0,1098.0,True
2024,10,14,16,155.75,109.95,108.85,64.55,0.37,77.49,27.35,8.46,17.9,8.28,30.36,0.12,5.39,94.8,83.49,2024-10-14 16:00:00,109.95,27.35,30.36,10995.0,16,0,10,288,67408.0,12193.0,True
2024,10,14,17,5.45,4.38,4.68,6.95,0.21,89.11,25.3,9.32,17.31,8.77,36.32,0.03,5.61,90.7,83.57,2024-10-14 17:00:00,4.38,25.3,36.32,438.0,17,0,10,288,68842.0,23443.0,True
2024,10,15,5,26.02,24.62,37.87,25.26,0.3,86.52,14.97,13.59,14.28,11.61,91.23,0.02,1.28,66.0,83.8,2024-10-15 05:00:00,24.62,14.97,91.23,2462.0,5,1,10,289,52020.00000000001,41095.0,True
2024,10,15,6,229.82,213.2,324.64,112.86,0.52,72.46,16.8,13.34,15.07,11.42,79.9,0.02,1.33,63.2,83.87,2024-10-15 06:00:00,213.2,16.8,79.9,21320.0,6,1,10,289,39470.0,55708.00000000001,True
2024,10,15,7,485.38,455.4,500.02,181.04,0.62,57.7,21.2,12.47,16.83,10.78,57.36,0.06,0.79,163.9,83.91,2024-10-15 07:00:00,455.4,21.2,57.36,45540.0,7,1,10,289,25088.0,72822.0,True
2024,10,15,8,717.12,695.78,607.8,248.28,0.69,43.01,25.24,11.43,18.33,10.06,41.95,0.04,2.11,194.6,83.91,2024-10-15 08:00:00,695.78,25.24,41.95,69578.0,8,1,10,289,9635.0,86733.0,True
2024,10,15,9,895.28,861.78,570.45,319.82,0.72,28.54,27.71,10.85,19.28,9.68,34.88,0.03,2.73,194.6,83.86,2024-10-15 09:00:00,861.78,27.71,34.88,86178.0,9,1,10,289,455.0,73300.0,True
2024,10,15,10,1000.92,959.95,665.67,267.34,0.73,14.96,29.54,10.32,19.93,9.36,30.31,0.05,3.15,190.4,83.78,2024-10-15 10:00:00,959.95,29.54,30.31,95995.0,10,1,10,289,1602.0,58490.0,True
2024,10,15,11,1044.7,976.35,649.07,273.55,0.72,8.83,30.91,9.95,20.43,9.13,27.3,0.07,3.3,184.0,83.67,2024-10-15 11:00:00,976.35,30.91,27.3,97635.0,11,1,10,289,16122.999999999998,33915.0,True
2024,10,15,12,986.05,810.95,516.93,259.3,0.63,19.42,31.75,9.65,20.7,8.96,25.51,0.08,3.19,175.0,83.56,2024-10-15 12:00:00,810.95,31.75,25.51,81095.0,12,1,10,289,34155.0,17630.0,True
2024,10,15,13,853.05,612.92,417.68,218.32,0.54,33.49,31.81,9.39,20.6,8.82,25.0,0.08,3.15,161.5,83.47,2024-10-15 13:00:00,612.92,31.81,25.0,61291.99999999999,13,1,10,289,55865.0,6728.0,True
2024,10,15,14,651.2,421.0,337.45,190.68,0.46,48.06,30.98,9.26,20.12,8.74,25.96,0.09,3.26,146.0,83.43,2024-10-15 14:00:00,421.0,30.98,25.96,42100.0,14,1,10,289,75830.0,355.0,True
2024,10,15,15,406.55,232.55,250.24,118.32,0.37,62.78,30.01,9.18,19.6,8.7,27.31,0.09,3.49,130.6,83.42,2024-10-15 15:00:00,232.55,30.01,27.31,23255.0,15,1,10,289,84995.0,1270.0,True
2024,10,15,16,150.62,78.62,132.98,54.93,0.27,77.54,28.6,9.16,18.88,8.69,29.61,0.08,3.81,116.7,83.46,2024-10-15 16:00:00,78.62,28.6,29.61,7862.0,16,1,10,289,96005.0,12805.000000000002,True
